lookback_1,label,duration,file,position
71808,71808,0.75,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",294
71808,17,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",295
17,70176,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",296
70176,70176,0.75,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",297
70176,72224,2/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",298
72224,68128,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",299
68128,72224,0.5,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",300
72224,2593,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",301
2593,545,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",302
545,545,0.75,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",303
545,2593,1.0,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",304
2593,2049,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",305
2049,2049,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",306
2049,18464,1.0,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",307
18464,18432,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",308
18432,83968,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",309
83968,83968,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",310
83968,18448,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",311
18448,18576,13/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",312
18576,16528,1.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",313
16528,16528,10/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",314
16528,18576,2/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",315
18576,18576,1/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",316
18576,18576,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",317
18576,18576,7/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",318
18576,16528,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",319
16528,149,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",320
149,17,11/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",321
17,145,0.5,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",322
145,594432,0.5,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",323
594432,596480,0.75,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",324
596480,596480,11/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",325
596480,592384,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",326
592384,69760,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",327
69760,145,2.75,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",328
145,16,5.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",329
16,145,4.0,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",330
145,145,4.0,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",331
145,145,1.0,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",332
145,1,1/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",333
1,1,5/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",334
1,32,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",335
32,131328,1.0,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",336
131328,417,0.75,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",337
417,417,5/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",338
417,425,5/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",339
425,37152,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",340
37152,4136,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",341
4136,16512,0.75,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",342
16512,16512,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",343
16512,17536,2/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",344
17536,17408,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",345
17408,151808,1.0,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",346
151808,151936,0.75,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",347
151936,151936,0.5,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",348
151936,151936,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",349
151936,1725440,5/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",350
1725440,1758208,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",351
1758208,1610752,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",352
1610752,562176,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",353
562176,558080,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",354
558080,574464,0.5,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",355
574464,574464,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",356
574464,574464,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",357
574464,521,2/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",358
521,649,2/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",359
649,649,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",360
649,649,1/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",361
649,136,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",362
136,4,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",363
4,1060,0.75,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",364
1060,1060,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",365
1060,1060,0.5,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",366
1060,4260,1.0,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",367
4260,4772,0.5,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",368
4772,4612,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",369
4612,4628,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",370
4628,4628,5/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",371
4628,4628,2/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",372
4628,4756,0.75,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",373
4756,660,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",374
660,164,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",375
164,160,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",376
160,37024,1.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",377
37024,53408,0.75,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",378
53408,37024,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",379
37024,558080,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",380
558080,558080,0.5,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",381
558080,562176,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",382
562176,562176,7/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",383
562176,2675712,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",384
2675712,5772,7/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",385
5772,5804,5/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",386
5804,5804,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",387
5804,5772,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",388
5772,1024,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",389
1024,4744,0.75,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",390
4744,4748,0.5,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",391
4748,4748,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",392
4748,4748,2/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",393
4748,4748,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",394
4748,4748,5/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",395
4748,128,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",396
128,2769920,2/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",397
2769920,2769920,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",398
2769920,17536,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",399
17536,83072,5/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",400
83072,82048,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",401
82048,83072,0.5,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",402
83072,83072,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",403
83072,83072,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",404
83072,83072,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",405
83072,83072,5/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",406
83072,17424,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",407
17424,1028,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",408
1028,135680,0.75,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",409
135680,135680,7/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",410
135680,33,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",411
33,1,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",412
1,1,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",413
1,1169,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",414
1169,1169,0.75,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",415
1169,1681,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",416
1681,1680,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",417
1680,1681,1/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",418
1681,1681,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",419
1681,129,1/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",420
129,1153,11/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",421
1153,1025,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",422
1025,792576,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",423
792576,788480,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",424
788480,128,5/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",425
128,16928,11/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",426
16928,16928,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",427
16928,16928,0.5,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",428
16928,16896,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",429
16896,16904,0.5,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",430
16904,17032,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",431
17032,21128,11/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",432
21128,4744,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",433
4744,17032,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",434
17032,21128,0.75,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",435
21128,21128,2/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",436
21128,21128,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",437
21128,21128,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",438
21128,4780,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",439
4780,4268,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",440
4268,4644,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",441
4644,4644,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",442
4644,4644,0.75,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",443
4644,4644,11/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",444
4644,549,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",445
549,9,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",446
9,137,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",447
137,137,11/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",448
137,141,0.5,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",449
141,653,0.5,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",450
653,653,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",451
653,16520,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",452
16520,16520,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",453
16520,5128,5/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",454
5128,5256,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",455
5256,32896,5/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",456
32896,128,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",457
128,32,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",458
32,37408,1.0,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",459
37408,4128,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",460
4128,1,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",461
1,20608,1/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",462
20608,20608,1/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",463
20608,152704,1.0,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",464
152704,152704,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",465
152704,152704,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",466
152704,185472,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",467
185472,5160,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",468
5160,8,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",469
8,4648,11/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",470
4648,4648,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",471
4648,4648,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",472
4648,4648,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",473
4648,164352,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",474
164352,164352,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",475
164352,688640,5/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",476
688640,692736,2/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",477
692736,4260,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",478
4260,4772,0.75,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",479
4772,4772,0.75,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",480
4772,4772,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",481
4772,4772,2/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",482
4772,4772,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",483
4772,4772,0.75,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",484
4772,4260,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",485
4260,4260,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",486
4260,160,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",487
160,1197056,1.0,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",488
1197056,1721344,11/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",489
1721344,1721344,1/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",490
1721344,1721344,0.5,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",491
1721344,1725440,0.5,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",492
1725440,1725440,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",493
1725440,20608,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",494
20608,16512,7/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",495
16512,17536,7/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",496
17536,1024,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",497
1024,4388,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",498
4388,151808,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",499
151808,151808,7/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",500
151808,151936,2/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",501
151936,151936,0.5,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",502
151936,147840,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",503
147840,151936,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",504
151936,20904,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",505
20904,4264,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",506
4264,4136,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",507
4136,40,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",508
40,17544,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",509
17544,17544,0.5,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",510
17544,17544,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",511
17544,1165,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",512
1165,1677,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",513
1677,513,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",514
513,649,11/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",515
649,649,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",516
649,557568,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",517
557568,557568,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",518
557568,557568,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",519
557568,512,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",520
512,1572,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",521
1572,1060,11/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",522
1060,1060,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",523
1060,1060,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",524
1060,132096,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",525
132096,1568,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",526
1568,544,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",527
544,37408,0.75,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",528
37408,53792,5/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",529
53792,4140,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",530
4140,4100,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",531
4100,4104,0.5,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",532
4104,4104,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",533
4104,1,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",534
1,1,0.5,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",535
1,5120,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",536
5120,1024,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",537
1024,541696,1.0,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",538
541696,541696,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",539
541696,1156,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",540
1156,132,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",541
132,540928,0.75,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",542
540928,676096,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",543
676096,676096,5/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",544
676096,676096,0.5,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",545
676096,676096,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",546
676096,676096,2/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",547
676096,676096,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",548
676096,676096,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",549
676096,676096,5/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",550
676096,676096,0.5,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",551
676096,148608,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",552
148608,148608,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",553
148608,148608,11/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",554
148608,148608,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",555
148608,148608,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",556
148608,148608,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",557
148608,1060,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",558
1060,4384,1.0,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",559
4384,20896,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",560
20896,20896,1/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",561
20896,20896,2/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",562
20896,132,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",563
132,168,1.0,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",564
168,168,1/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",565
168,40,5/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",566
40,1,7/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",567
1,5120,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",568
5120,1024,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",569
1024,1065984,1.0,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",570
1065984,1180672,0.5,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",571
1180672,132096,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",572
132096,699392,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",573
699392,698368,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",574
698368,168,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",575
168,131200,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",576
131200,132224,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",577
132224,132224,0.75,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",578
132224,164992,0.5,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",579
164992,1032,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",580
1032,8,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",581
8,148736,5/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",582
148736,148736,1/6,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",583
148736,148736,0.25,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",584
148736,148736,1/3,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",585
148736,16640,1/12,"Agnew, Roy, 2 Piano Pieces, FxJoaQcBkvw.mid",586
