lookback_1,lookback_2,lookback_3,lookback_4,lookback_5,label,duration,file,position
2068,2064,2080,160,176,144,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",221
2064,2080,160,176,144,132,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",222
2080,160,176,144,132,145,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",223
160,176,144,132,145,133,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",224
176,144,132,145,133,5,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",225
144,132,145,133,5,1,2/3,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",226
132,145,133,5,1,129,2/3,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",227
145,133,5,1,129,145,1/3,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",228
133,5,1,129,145,161,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",229
5,1,129,145,161,177,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",230
1,129,145,161,177,145,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",231
129,145,161,177,145,145,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",232
145,161,177,145,145,657,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",233
161,177,145,145,657,656,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",234
177,145,145,657,656,528,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",235
145,145,657,656,528,1552,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",236
145,657,656,528,1552,1040,1/3,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",237
657,656,528,1552,1040,1041,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",238
656,528,1552,1040,1041,17,0.5,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",239
528,1552,1040,1041,17,657,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",240
1552,1040,1041,17,657,17,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",241
1040,1041,17,657,17,561,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",242
1041,17,657,17,561,161,0.5,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",243
17,657,17,561,161,33,0.5,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",244
657,17,561,161,33,545,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",245
17,561,161,33,545,544,1/3,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",246
561,161,33,545,544,544,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",247
161,33,545,544,544,560,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",248
33,545,544,544,560,560,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",249
545,544,544,560,560,544,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",250
544,544,560,560,544,512,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",251
544,560,560,544,512,132,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",252
560,560,544,512,132,516,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",253
560,544,512,132,516,2564,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",254
544,512,132,516,2564,2052,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",255
512,132,516,2564,2052,5,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",256
132,516,2564,2052,5,37,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",257
516,2564,2052,5,37,36,7/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",258
2564,2052,5,37,36,36,2/3,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",259
2052,5,37,36,36,180,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",260
5,37,36,36,180,148,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",261
37,36,36,180,148,52,1/3,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",262
36,36,180,148,52,20,1/3,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",263
36,180,148,52,20,16,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",264
180,148,52,20,16,144,7/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",265
148,52,20,16,144,144,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",266
52,20,16,144,144,132,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",267
20,16,144,144,132,144,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",268
16,144,144,132,144,33,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",269
144,144,132,144,33,129,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",270
144,132,144,33,129,1,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",271
132,144,33,129,1,513,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",272
144,33,129,1,513,2561,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",273
33,129,1,513,2561,2049,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",274
129,1,513,2561,2049,1,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",275
1,513,2561,2049,1,17,0.5,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",276
513,2561,2049,1,17,17,5/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",277
2561,2049,1,17,17,53,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",278
2049,1,17,17,53,53,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",279
1,17,17,53,53,21,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",280
17,17,53,53,21,21,0.5,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",281
17,53,53,21,21,21,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",282
53,53,21,21,21,21,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",283
53,21,21,21,21,5,1/3,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",284
21,21,21,21,5,2053,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",285
21,21,21,5,2053,1,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",286
21,21,5,2053,1,2053,1/3,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",287
21,5,2053,1,2053,2564,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",288
5,2053,1,2053,2564,2564,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",289
2053,1,2053,2564,2564,2564,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",290
1,2053,2564,2564,2564,517,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",291
2053,2564,2564,2564,517,516,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",292
2564,2564,2564,517,516,2052,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",293
2564,2564,517,516,2052,2068,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",294
2564,517,516,2052,2068,2064,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",295
517,516,2052,2068,2064,288,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",296
516,2052,2068,2064,288,272,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",297
2052,2068,2064,288,272,516,1/3,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",298
2068,2064,288,272,516,513,1/3,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",299
2064,288,272,516,513,2561,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",300
288,272,516,513,2561,513,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",301
272,516,513,2561,513,513,1/3,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",302
516,513,2561,513,513,2304,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",303
513,2561,513,513,2304,2320,0.5,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",304
2561,513,513,2304,2320,2320,0.5,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",305
513,513,2304,2320,2320,2352,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",306
513,2304,2320,2320,2352,2352,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",307
2304,2320,2320,2352,2352,2352,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",308
2320,2320,2352,2352,2352,2352,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",309
2320,2352,2352,2352,2352,2304,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",310
2352,2352,2352,2352,2304,2312,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",311
2352,2352,2352,2304,2312,2328,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",312
2352,2352,2304,2312,2328,2320,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",313
2352,2304,2312,2328,2320,2896,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",314
2304,2312,2328,2320,2896,2880,0.5,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",315
2312,2328,2320,2896,2880,2640,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",316
2328,2320,2896,2880,2640,592,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",317
2320,2896,2880,2640,592,528,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",318
2896,2880,2640,592,528,2832,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",319
2880,2640,592,528,2832,2320,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",320
2640,592,528,2832,2320,2304,5/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",321
592,528,2832,2320,2304,2320,1/3,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",322
528,2832,2320,2304,2320,2320,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",323
2832,2320,2304,2320,2320,16,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",324
2320,2304,2320,2320,16,529,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",325
2304,2320,2320,16,529,513,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",326
2320,2320,16,529,513,529,0.75,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",327
2320,16,529,513,529,561,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",328
16,529,513,529,561,561,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",329
529,513,529,561,561,560,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",330
513,529,561,561,560,512,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",331
529,561,561,560,512,520,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",332
561,561,560,512,520,536,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",333
561,560,512,520,536,528,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",334
560,512,520,536,528,2832,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",335
512,520,536,528,2832,2304,5/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",336
520,536,528,2832,2304,2320,0.75,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",337
536,528,2832,2304,2320,2833,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",338
528,2832,2304,2320,2833,529,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",339
2832,2304,2320,2833,529,513,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",340
2304,2320,2833,529,513,529,0.5,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",341
2320,2833,529,513,529,2581,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",342
2833,529,513,529,2581,2565,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",343
529,513,529,2581,2565,2052,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",344
513,529,2581,2565,2052,2068,7/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",345
529,2581,2565,2052,2068,2100,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",346
2581,2565,2052,2068,2100,2100,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",347
2565,2052,2068,2100,2100,2100,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",348
2052,2068,2100,2100,2100,2108,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",349
2068,2100,2100,2100,2108,2092,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",350
2100,2100,2100,2108,2092,2100,1/3,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",351
2100,2100,2108,2092,2100,119,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",352
2100,2108,2092,2100,119,83,5/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",353
2108,2092,2100,119,83,83,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",354
2092,2100,119,83,83,19,5/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",355
2100,119,83,83,19,2327,1/3,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",356
119,83,83,19,2327,2326,5/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",357
83,83,19,2327,2326,2326,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",358
83,19,2327,2326,2326,2324,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",359
19,2327,2326,2326,2324,2068,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",360
2327,2326,2326,2324,2068,2581,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",361
2326,2326,2324,2068,2581,529,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",362
2326,2324,2068,2581,529,533,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",363
2324,2068,2581,529,533,532,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",364
2068,2581,529,533,532,516,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",365
2581,529,533,532,516,532,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",366
529,533,532,516,532,528,0.5,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",367
533,532,516,532,528,529,7/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",368
532,516,532,528,529,513,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",369
516,532,528,529,513,517,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",370
532,528,529,513,517,517,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",371
528,529,513,517,517,517,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",372
529,513,517,517,517,513,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",373
513,517,517,517,513,2565,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",374
517,517,517,513,2565,2564,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",375
517,517,513,2565,2564,2565,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",376
517,513,2565,2564,2565,517,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",377
513,2565,2564,2565,517,517,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",378
2565,2564,2565,517,517,516,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",379
2564,2565,517,517,516,4,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",380
2565,517,517,516,4,276,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",381
517,517,516,4,276,276,5/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",382
517,516,4,276,276,273,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",383
516,4,276,276,273,2320,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",384
4,276,276,273,2320,2321,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",385
276,276,273,2320,2321,2065,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",386
276,273,2320,2321,2065,2577,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",387
273,2320,2321,2065,2577,529,0.5,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",388
2320,2321,2065,2577,529,529,5/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",389
2321,2065,2577,529,529,561,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",390
2065,2577,529,529,561,561,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",391
2577,529,529,561,561,529,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",392
529,529,561,561,529,561,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",393
529,561,561,529,561,561,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",394
561,561,529,561,561,560,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",395
561,529,561,561,560,516,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",396
529,561,561,560,516,532,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",397
561,561,560,516,532,528,5/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",398
561,560,516,532,528,529,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",399
560,516,532,528,529,513,5/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",400
516,532,528,529,513,529,1/3,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",401
532,528,529,513,529,689,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",402
528,529,513,529,689,640,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",403
529,513,529,689,640,688,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",404
513,529,689,640,688,176,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",405
529,689,640,688,176,132,0.25,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",406
689,640,688,176,132,128,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",407
640,688,176,132,128,144,1/3,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",408
688,176,132,128,144,592,2/3,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",409
176,132,128,144,592,596,0.5,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",410
132,128,144,592,596,2772,1/6,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",411
128,144,592,596,2772,2196,1/12,"Bach, Johann Sebastian, Partita in B-flat major, BWV 825, feikrhaRFTk.mid",412
