lookback_1,label,duration,file,position
1,4608,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",233
4608,8,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",234
8,4,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",235
4,5,1/12,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",236
5,1,5/12,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",237
1,576,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",238
576,584,1/12,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",239
584,8,1/6,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",240
8,4,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",241
4,5,1/12,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",242
5,1,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",243
1,128,1/3,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",244
128,128,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",245
128,1,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",246
1,16,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",247
16,69760,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",248
69760,69760,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",249
69760,69760,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",250
69760,17,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",251
17,4224,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",252
4224,4224,1/12,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",253
4224,4224,1/6,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",254
4224,4224,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",255
4224,4224,1/12,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",256
4224,1,1/6,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",257
1,1,1/12,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",258
1,16,1/3,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",259
16,69760,1/6,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",260
69760,69760,1/12,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",261
69760,69760,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",262
69760,69760,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",263
69760,17,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",264
17,128,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",265
128,128,1/12,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",266
128,128,1/6,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",267
128,128,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",268
128,2176,1/12,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",269
2176,2048,1/6,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",270
2048,4,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",271
4,149632,1/12,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",272
149632,149632,1/6,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",273
149632,149632,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",274
149632,149632,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",275
149632,2048,1/12,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",276
2048,128,1/3,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",277
128,128,1/3,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",278
128,131200,1/12,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",279
131200,131200,1/12,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",280
131200,32,1/12,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",281
32,2080,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",282
2080,4,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",283
4,149632,1/12,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",284
149632,149632,1/6,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",285
149632,149632,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",286
149632,18560,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",287
18560,18432,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",288
18432,2080,1/12,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",289
2080,32,1/6,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",290
32,49,1/12,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",291
49,17,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",292
17,1,5/12,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",293
1,545,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",294
545,545,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",295
545,1,1/12,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",296
1,145,1/3,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",297
145,1,1/3,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",298
1,37,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",299
37,1,1/12,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",300
1,1,1/6,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",301
1,17,1/12,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",302
17,17,1/6,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",303
17,1,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",304
1,1,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",305
1,131584,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",306
131584,135680,1/12,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",307
135680,1,1/6,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",308
1,69760,1/12,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",309
69760,65664,1/6,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",310
65664,1,0.5,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",311
1,16416,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",312
16416,1,0.25,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",313
1,4112,1/3,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",314
4112,16,11/12,"Bach, Carl Philipp Emanuel, Solfeggio in A major, H.222, DZ9SFyeV1Dk.mid",315
0,1,2/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",0
1,4112,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",1
4112,544,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",2
544,144,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",3
144,16,11/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",4
16,4112,1/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",5
4112,1,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",6
1,5,1/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",7
5,4,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",8
4,20,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",9
20,16,1/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",10
16,16512,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",11
16512,82048,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",12
82048,16,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",13
16,32,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",14
32,17,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",15
17,4112,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",16
4112,544,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",17
544,144,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",18
144,16,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",19
16,1,5/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",20
1,5,1/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",21
5,4,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",22
4,20,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",23
20,16,1/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",24
16,4,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",25
4,20,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",26
20,16,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",27
16,32,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",28
32,17,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",29
17,17,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",30
17,1,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",31
1,2049,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",32
2049,2561,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",33
2561,513,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",34
513,128,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",35
128,64,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",36
64,80,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",37
80,16,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",38
16,20,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",39
20,4,1/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",40
4,18432,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",41
18432,2048,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",42
2048,2048,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",43
2048,2099200,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",44
2099200,128,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",45
128,64,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",46
64,80,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",47
80,16,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",48
16,20,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",49
20,4,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",50
4,1,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",51
1,2052,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",52
2052,516,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",53
516,128,2.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",54
128,128,1/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",55
128,1,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",56
1,4112,2/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",57
4112,544,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",58
544,144,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",59
144,16,2/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",60
16,4112,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",61
4112,1,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",62
1,4,5/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",63
4,20,1/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",64
20,16,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",65
16,16512,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",66
16512,82048,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",67
82048,16,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",68
16,48,1/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",69
48,32,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",70
32,17,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",71
17,4112,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",72
4112,544,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",73
544,144,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",74
144,16,0.75,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",75
16,4112,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",76
4112,1,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",77
1,4,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",78
4,20,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",79
20,4,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",80
4,20,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",81
20,16,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",82
16,48,1/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",83
48,32,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",84
32,17,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",85
17,1,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",86
1,2049,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",87
2049,2049,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",88
2049,2561,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",89
2561,513,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",90
513,129,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",91
129,193,1/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",92
193,64,5/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",93
64,16,5/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",94
16,83968,1/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",95
83968,18432,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",96
18432,2048,5/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",97
2048,2048,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",98
2048,2099200,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",99
2099200,128,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",100
128,64,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",101
64,16,5/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",102
16,20,1/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",103
20,4,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",104
4,5,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",105
5,1,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",106
1,2564,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",107
2564,516,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",108
516,128,8/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",109
128,128,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",110
128,526336,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",111
526336,17,2/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",112
17,18432,1.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",113
18432,542720,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",114
542720,128,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",115
128,640,1/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",116
640,512,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",117
512,2560,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",118
2560,2048,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",119
2048,516,5/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",120
516,2564,1/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",121
2564,2048,5/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",122
2048,4608,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",123
4608,4224,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",124
4224,6272,1/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",125
6272,2176,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",126
2176,128,1/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",127
128,526336,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",128
526336,17,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",129
17,18432,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",130
18432,2048,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",131
2048,526336,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",132
526336,512,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",133
512,2560,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",134
2560,512,5/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",135
512,2560,1/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",136
2560,2048,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",137
2048,4608,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",138
4608,1,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",139
1,2176,0.75,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",140
2176,4224,5/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",141
4224,20608,1/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",142
20608,16512,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",143
16512,4,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",144
4,20,1/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",145
20,16,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",146
16,198656,1/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",147
198656,133120,5/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",148
133120,4,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",149
4,17,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",150
17,1,5/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",151
1,33,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",152
33,161,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",153
161,129,1/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",154
129,128,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",155
128,512,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",156
512,512,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",157
512,1040,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",158
1040,1168,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",159
1168,128,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",160
128,672,1/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",161
672,544,0.25,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",162
544,128,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",163
128,160,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",164
160,32,1/6,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",165
32,65664,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",166
65664,16512,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",167
16512,1,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",168
1,1,0.75,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",169
1,4224,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",170
4224,1,11/12,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",171
1,1,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",172
1,128,0.5,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",173
128,526336,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",174
526336,17,1/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",175
17,18432,2/3,"Bach, Johann Christoph Friedrich, Menuett in C major, qePe4jx0ALU.mid",176
